opportunity_id,opportunity_name,stage,deal_value,sales_rep,account_type,partner_involved,product_category,competitor,next_step_defined,created_date,last_interaction_date,expected_close_date,pipeline_age_days,days_since_last_interaction,size_bucket,forecast_month,stale_opportunity
2344,Opportunity 1344,Select,1912033,Maya Z,New,No,Software,Fan C,No,2025-08-30,2025-11-21,2025-12-10,32,-51,1M-5M,2025-12,False
2345,Opportunity 1345,Commit,3217341,Reece P,New,Yes,Electronics,Fan D,No,2025-07-09,2025-08-06,2025-10-15,84,56,1M-5M,2025-10,True
2346,Opportunity 1346,Discover,21369939,Hayden E,Existing,Yes,Software,Fan D,No,2025-08-17,2025-09-14,2025-12-22,45,17,5M-100M,2025-12,False
2347,Opportunity 1347,Discover,27975775,Avram H,Existing,Yes,Software,Fan D,No,2025-03-07,2025-05-20,2025-04-07,208,134,5M-100M,2025-04,True
2348,Opportunity 1348,Mutual Interest,88880299,Dieter C,Existing,Yes,Software,Fan B,No,2025-09-26,2025-12-19,2025-12-17,5,-79,5M-100M,2025-12,False
2349,Opportunity 1349,Select,85057174,Damon S,New,Yes,Software,Fan D,No,2025-07-28,2025-08-22,2025-12-23,65,40,5M-100M,2025-12,True
2350,Opportunity 1350,Validate,22829754,Reece P,New,Yes,Software,Fan E,No,2025-01-16,2025-04-11,2025-02-21,258,173,5M-100M,2025-02,True
2351,Opportunity 1351,Select,30499267,Damon S,New,Yes,Electronics,Fan B,No,2025-08-08,2025-10-25,2026-02-01,54,-24,5M-100M,2026-02,False
2352,Opportunity 1352,Validate,10400063,Dexter W,New,Yes,Electronics,Fan B,No,2025-09-14,2025-12-09,2025-12-27,17,-69,5M-100M,2025-12,False
2353,Opportunity 1353,Decide,16582157,Maya Z,New,No,Electronics,Fan D,No,2025-09-25,2025-10-21,2026-01-27,6,-20,5M-100M,2026-01,False
2354,Opportunity 1354,Select,91543392,Howard W,Existing,Yes,Software,Fan C,No,2025-08-17,2025-10-31,2025-09-18,45,-30,5M-100M,2025-09,False
2355,Opportunity 1355,Decide,13873005,Evangeline N,New,Yes,Software,Fan A,No,2025-04-29,2025-07-09,2025-08-15,155,84,5M-100M,2025-08,True
2356,Opportunity 1356,Discover,35458951,Xena J,New,Yes,Software,Fan C,No,2025-06-27,2025-07-14,2025-08-12,96,79,5M-100M,2025-08,True
2357,Opportunity 1357,Discover,2895817,Dexter W,New,Yes,Software,Fan C,No,2025-01-20,2025-04-12,2025-06-10,254,172,1M-5M,2025-06,True
2358,Opportunity 1358,Mutual Interest,3994837,Reece P,New,Yes,Software,Fan B,No,2025-02-05,2025-02-12,2025-04-27,238,231,1M-5M,2025-04,True
2359,Opportunity 1359,Select,12922538,Dexter W,Existing,Yes,Software,Fan B,Yes,2025-04-18,2025-06-13,2025-05-24,166,110,5M-100M,2025-05,True
2360,Opportunity 1360,Decide,10637733,Ulysses H,New,Yes,Software,Fan B,No,2025-07-08,2025-09-10,2025-11-26,85,21,5M-100M,2025-11,False
2361,Opportunity 1361,Validate,4223095,Damon S,Existing,No,Software,Fan E,No,2025-06-27,2025-07-17,2025-12-06,96,76,1M-5M,2025-12,True
2362,Opportunity 1362,Discover,159707264,Damon S,Existing,No,Software,Fan E,No,2025-04-06,2025-05-14,2025-06-28,178,140,100M+,2025-06,True
2363,Opportunity 1363,Discover,10930995,Macon K,New,No,Electronics,Fan A,No,2025-01-20,2025-04-05,2025-04-20,254,179,5M-100M,2025-04,True
2364,Opportunity 1364,Validate,5223770,Xena J,New,No,Software,Fan B,Yes,2025-06-13,2025-08-10,2025-10-29,110,52,5M-100M,2025-10,True
2365,Opportunity 1365,Decide,10659292,Xena J,Existing,Yes,Software,Fan D,No,2025-04-07,2025-04-23,2025-05-22,177,161,5M-100M,2025-05,True
2366,Opportunity 1366,Decide,9161422,Ulysses H,Existing,Yes,Software,Fan B,No,2025-05-23,2025-07-13,2025-08-07,131,80,5M-100M,2025-08,True
2367,Opportunity 1367,Select,11132319,Maya Z,New,Yes,Electronics,Fan E,Yes,2025-03-03,2025-03-30,2025-05-19,212,185,5M-100M,2025-05,True
2368,Opportunity 1368,Select,1312625,Evangeline N,Existing,Yes,Software,Fan B,No,2025-08-30,2025-10-20,2026-01-27,32,-19,1M-5M,2026-01,False
2369,Opportunity 1369,Commit,41880715,Howard W,New,Yes,Electronics,Fan E,Yes,2025-08-26,2025-11-09,2025-11-27,36,-39,5M-100M,2025-11,False
2370,Opportunity 1370,Commit,44839289,Dieter C,Existing,No,Electronics,Fan B,No,2025-05-11,2025-05-27,2025-07-29,143,127,5M-100M,2025-07,True
2371,Opportunity 1371,Mutual Interest,51876939,Howard W,New,Yes,Electronics,Fan D,No,2025-04-03,2025-06-29,2025-06-12,181,94,5M-100M,2025-06,True
2372,Opportunity 1372,Discover,13131416,Avram H,New,Yes,Software,Fan A,No,2025-04-01,2025-05-31,2025-05-22,183,123,5M-100M,2025-05,True
2373,Opportunity 1373,Select,19677320,Macon K,Existing,Yes,Software,Fan D,No,2025-05-13,2025-07-28,2025-10-04,141,65,5M-100M,2025-10,True
2374,Opportunity 1374,Decide,3142495,Dieter C,New,No,Software,Fan E,No,2025-05-03,2025-06-12,2025-06-06,151,111,1M-5M,2025-06,True
2375,Opportunity 1375,Validate,24142375,Avram H,New,Yes,Software,Fan C,No,2025-04-28,2025-07-04,2025-10-19,156,89,5M-100M,2025-10,True
2376,Opportunity 1376,Decide,12020754,Maya Z,New,No,Software,Fan D,No,2025-07-17,2025-07-19,2025-11-24,76,74,5M-100M,2025-11,True
2377,Opportunity 1377,Discover,5114100,Avram H,Existing,No,Software,Fan B,No,2025-01-01,2025-02-18,2025-04-18,273,225,5M-100M,2025-04,True
2378,Opportunity 1378,Commit,25082818,Avram H,Existing,No,Software,Fan A,No,2025-07-30,2025-09-20,2025-10-08,63,11,5M-100M,2025-10,False
2379,Opportunity 1379,Decide,26275272,Ulysses H,Existing,No,Software,Fan B,No,2025-09-20,2025-10-14,2026-01-19,11,-13,5M-100M,2026-01,False
2380,Opportunity 1380,Mutual Interest,9556485,Ulysses H,New,No,Software,Fan B,No,2025-07-31,2025-10-23,2025-09-20,62,-22,5M-100M,2025-09,False
2381,Opportunity 1381,Discover,15037521,Avram H,Existing,Yes,Software,Fan D,No,2025-03-28,2025-06-18,2025-06-18,187,105,5M-100M,2025-06,True
2382,Opportunity 1382,Commit,2576492,Dexter W,New,Yes,Software,Fan A,No,2025-06-02,2025-08-19,2025-10-02,121,43,1M-5M,2025-10,True
2383,Opportunity 1383,Validate,39500351,Dieter C,New,Yes,Software,Fan C,No,2025-07-06,2025-09-26,2025-08-14,87,5,5M-100M,2025-08,False
2384,Opportunity 1384,Commit,3021984,Hayden E,Existing,Yes,Software,Fan B,Yes,2025-03-02,2025-03-04,2025-08-24,213,211,1M-5M,2025-08,True
2385,Opportunity 1385,Mutual Interest,3811331,Hayden E,New,No,Electronics,Fan A,No,2025-04-05,2025-06-09,2025-06-22,179,114,1M-5M,2025-06,True
2386,Opportunity 1386,Discover,9576078,Maya Z,New,Yes,Software,Fan C,No,2025-02-10,2025-03-02,2025-05-21,233,213,5M-100M,2025-05,True
2387,Opportunity 1387,Validate,33848983,Howard W,New,No,Software,Fan B,Yes,2025-05-27,2025-06-30,2025-07-14,127,93,5M-100M,2025-07,True
2388,Opportunity 1388,Mutual Interest,33825934,Macon K,New,Yes,Software,Fan A,Yes,2025-09-03,2025-10-14,2025-11-26,28,-13,5M-100M,2025-11,False
2389,Opportunity 1389,Commit,8834812,Xena J,Existing,Yes,Software,Fan D,Yes,2025-05-12,2025-06-22,2025-07-01,142,101,5M-100M,2025-07,True
2390,Opportunity 1390,Mutual Interest,22468301,Maya Z,New,No,Software,Fan B,No,2025-05-03,2025-07-17,2025-06-27,151,76,5M-100M,2025-06,True
2391,Opportunity 1391,Discover,1170720,Avram H,Existing,Yes,Software,Fan B,No,2025-05-23,2025-06-15,2025-07-19,131,108,1M-5M,2025-07,True
2392,Opportunity 1392,Select,3748311,Ulysses H,New,Yes,Software,Fan A,No,2025-07-01,2025-08-08,2025-09-08,92,54,1M-5M,2025-09,True
2393,Opportunity 1393,Mutual Interest,3841062,Damon S,New,Yes,Software,Fan B,No,2025-07-11,2025-08-24,2025-09-07,82,38,1M-5M,2025-09,True
2394,Opportunity 1394,Mutual Interest,39930679,Dexter W,New,Yes,Software,Fan C,No,2025-07-26,2025-10-01,2025-09-13,67,0,5M-100M,2025-09,False
2395,Opportunity 1395,Commit,19493370,Reece P,Existing,Yes,Software,Fan B,No,2025-08-19,2025-10-20,2025-10-07,43,-19,5M-100M,2025-10,False
2396,Opportunity 1396,Commit,11090321,Ulysses H,Existing,Yes,Software,Fan E,Yes,2025-01-22,2025-02-03,2025-05-05,252,240,5M-100M,2025-05,True
2397,Opportunity 1397,Validate,12460598,Hayden E,Existing,Yes,Software,Fan C,No,2025-03-21,2025-04-20,2025-09-06,194,164,5M-100M,2025-09,True
2398,Opportunity 1398,Commit,58352171,Macon K,Existing,No,Software,Fan A,No,2025-05-10,2025-08-05,2025-10-06,144,57,5M-100M,2025-10,True
2399,Opportunity 1399,Decide,7244726,Dieter C,New,No,Software,Fan C,Yes,2025-02-24,2025-04-30,2025-06-30,219,154,5M-100M,2025-06,True
2400,Opportunity 1400,Discover,1836035,Ulysses H,Existing,Yes,Software,Fan E,No,2025-03-07,2025-04-17,2025-08-03,208,167,1M-5M,2025-08,True
2401,Opportunity 1401,Discover,32757228,Dexter W,Existing,Yes,Electronics,Fan E,No,2025-08-15,2025-09-04,2025-10-08,47,27,5M-100M,2025-10,False
2402,Opportunity 1402,Select,11052938,Dieter C,Existing,No,Software,Fan B,Yes,2025-01-26,2025-02-01,2025-02-28,248,242,5M-100M,2025-02,True
2403,Opportunity 1403,Select,27907499,Xena J,New,Yes,Software,Fan B,Yes,2025-09-10,2025-11-24,2025-10-13,21,-54,5M-100M,2025-10,False
2404,Opportunity 1404,Discover,8421362,Avram H,New,Yes,Electronics,Fan D,Yes,2025-07-16,2025-07-20,2025-12-29,77,73,5M-100M,2025-12,True
2405,Opportunity 1405,Select,3248073,Damon S,Existing,Yes,Software,Fan C,No,2025-05-10,2025-05-20,2025-10-29,144,134,1M-5M,2025-10,True
2406,Opportunity 1406,Validate,14409324,Hayden E,Existing,No,Software,Fan D,No,2025-08-31,2025-10-21,2025-10-25,31,-20,5M-100M,2025-10,False
2407,Opportunity 1407,Commit,8995275,Hayden E,New,Yes,Electronics,Fan E,No,2025-07-31,2025-09-07,2025-11-16,62,24,5M-100M,2025-11,False
2408,Opportunity 1408,Discover,11094174,Macon K,Existing,Yes,Electronics,Fan B,No,2025-07-09,2025-07-10,2025-11-05,84,83,5M-100M,2025-11,True
2409,Opportunity 1409,Select,61829094,Evangeline N,Existing,Yes,Software,Fan B,No,2025-08-14,2025-08-22,2025-11-22,48,40,5M-100M,2025-11,True
2410,Opportunity 1410,Discover,2377492,Howard W,New,Yes,Software,Fan B,No,2025-09-03,2025-11-23,2025-12-17,28,-53,1M-5M,2025-12,False
2411,Opportunity 1411,Decide,12523311,Xena J,Existing,Yes,Electronics,Fan A,Yes,2025-02-25,2025-05-19,2025-07-03,218,135,5M-100M,2025-07,True
2412,Opportunity 1412,Mutual Interest,3325744,Hayden E,New,Yes,Software,Fan E,No,2025-02-24,2025-04-28,2025-07-30,219,156,1M-5M,2025-07,True
2413,Opportunity 1413,Commit,396862,Howard W,New,No,Electronics,Fan B,No,2025-06-02,2025-07-05,2025-08-02,121,88,10K-500K,2025-08,True
2414,Opportunity 1414,Discover,8379022,Hayden E,New,No,Software,Fan E,No,2025-02-22,2025-03-09,2025-04-01,221,206,5M-100M,2025-04,True
2415,Opportunity 1415,Mutual Interest,9223153,Dieter C,New,Yes,Software,Fan B,No,2025-04-21,2025-05-22,2025-08-06,163,132,5M-100M,2025-08,True
2416,Opportunity 1416,Select,18778563,Avram H,Existing,Yes,Electronics,Fan C,Yes,2025-07-23,2025-08-13,2025-09-03,70,49,5M-100M,2025-09,True
2417,Opportunity 1417,Mutual Interest,6844466,Howard W,New,Yes,Electronics,Fan E,No,2025-04-22,2025-04-25,2025-09-22,162,159,5M-100M,2025-09,True
2418,Opportunity 1418,Commit,1488381,Dexter W,New,No,Software,Fan D,No,2025-09-15,2025-11-20,2026-01-18,16,-50,1M-5M,2026-01,False
2419,Opportunity 1419,Discover,3312063,Evangeline N,New,No,Software,Fan A,No,2025-01-16,2025-02-20,2025-05-08,258,223,1M-5M,2025-05,True
2420,Opportunity 1420,Decide,43156802,Avram H,New,Yes,Software,Fan D,No,2025-06-15,2025-07-26,2025-12-05,108,67,5M-100M,2025-12,True
2421,Opportunity 1421,Select,3256118,Dexter W,New,Yes,Software,Fan E,No,2025-06-07,2025-08-05,2025-11-23,116,57,1M-5M,2025-11,True
2422,Opportunity 1422,Discover,59403911,Damon S,Existing,No,Software,Fan B,No,2025-09-06,2025-09-22,2025-10-23,25,9,5M-100M,2025-10,False
2423,Opportunity 1423,Commit,31326694,Xena J,New,Yes,Electronics,Fan E,No,2025-06-30,2025-08-25,2025-12-17,93,37,5M-100M,2025-12,True
2424,Opportunity 1424,Select,6068750,Xena J,Existing,Yes,Electronics,Fan A,No,2025-07-10,2025-08-24,2025-11-09,83,38,5M-100M,2025-11,True
2425,Opportunity 1425,Validate,3704670,Reece P,Existing,Yes,Software,Fan E,No,2025-05-19,2025-07-17,2025-07-11,135,76,1M-5M,2025-07,True
2426,Opportunity 1426,Mutual Interest,31248925,Reece P,New,Yes,Software,Fan B,No,2025-03-19,2025-05-08,2025-07-28,196,146,5M-100M,2025-07,True
2427,Opportunity 1427,Commit,6655182,Howard W,Existing,Yes,Software,Fan D,No,2025-02-19,2025-05-15,2025-08-07,224,139,5M-100M,2025-08,True
2428,Opportunity 1428,Validate,1390563,Dieter C,New,No,Software,Fan C,No,2025-03-26,2025-04-07,2025-06-23,189,177,1M-5M,2025-06,True
2429,Opportunity 1429,Discover,17448773,Xena J,New,Yes,Software,Fan D,No,2025-07-02,2025-07-14,2025-09-29,91,79,5M-100M,2025-09,True
2430,Opportunity 1430,Decide,14661215,Macon K,New,Yes,Software,Fan B,Yes,2025-07-02,2025-08-04,2025-11-08,91,58,5M-100M,2025-11,True
2431,Opportunity 1431,Select,34804158,Howard W,New,Yes,Software,Fan B,No,2025-01-04,2025-03-29,2025-02-03,270,186,5M-100M,2025-02,True
2432,Opportunity 1432,Mutual Interest,13517747,Reece P,New,Yes,Software,Fan A,No,2025-04-21,2025-06-09,2025-07-02,163,114,5M-100M,2025-07,True
2433,Opportunity 1433,Select,4597501,Damon S,Existing,Yes,Software,Fan E,No,2025-09-08,2025-09-29,2025-12-01,23,2,1M-5M,2025-12,False
2434,Opportunity 1434,Discover,40776423,Hayden E,New,Yes,Software,Fan E,No,2025-05-13,2025-07-12,2025-07-15,141,81,5M-100M,2025-07,True
2435,Opportunity 1435,Select,45827207,Dexter W,Existing,Yes,Software,Fan D,No,2025-04-10,2025-06-01,2025-06-12,174,122,5M-100M,2025-06,True
2436,Opportunity 1436,Mutual Interest,11755680,Dieter C,New,Yes,Software,Fan C,No,2025-06-21,2025-08-14,2025-11-07,102,48,5M-100M,2025-11,True
2437,Opportunity 1437,Discover,9553195,Ulysses H,Existing,Yes,Software,Fan C,No,2025-04-29,2025-06-07,2025-08-20,155,116,5M-100M,2025-08,True
2438,Opportunity 1438,Select,1815869,Howard W,New,Yes,Software,Fan A,No,2025-06-24,2025-08-12,2025-10-21,99,50,1M-5M,2025-10,True
2439,Opportunity 1439,Decide,4286445,Damon S,New,Yes,Software,Fan B,No,2025-01-30,2025-04-04,2025-05-18,244,180,1M-5M,2025-05,True
2440,Opportunity 1440,Commit,22140599,Dexter W,New,No,Electronics,Fan A,No,2025-02-24,2025-05-21,2025-06-04,219,133,5M-100M,2025-06,True
2441,Opportunity 1441,Discover,4552848,Xena J,New,Yes,Software,Fan E,No,2025-07-15,2025-08-10,2025-10-23,78,52,1M-5M,2025-10,True
2442,Opportunity 1442,Commit,1546948,Hayden E,New,No,Software,Fan B,No,2025-02-10,2025-04-22,2025-07-03,233,162,1M-5M,2025-07,True
2443,Opportunity 1443,Discover,589658048,Dexter W,Existing,Yes,Software,Fan A,Yes,2025-06-22,2025-06-29,2025-08-19,101,94,100M+,2025-08,True
2444,Opportunity 1444,Decide,1534803,Evangeline N,New,No,Software,Fan D,No,2025-08-07,2025-10-18,2026-01-26,55,-17,1M-5M,2026-01,False
2445,Opportunity 1445,Commit,133298519,Reece P,Existing,Yes,Software,Fan E,No,2025-07-27,2025-09-27,2025-11-30,66,4,100M+,2025-11,False
2446,Opportunity 1446,Validate,6144647,Dexter W,Existing,Yes,Electronics,Fan C,No,2025-06-07,2025-09-03,2025-08-28,116,28,5M-100M,2025-08,False
2447,Opportunity 1447,Mutual Interest,8028629,Ulysses H,Existing,Yes,Software,Fan A,No,2025-08-16,2025-09-09,2026-02-06,46,22,5M-100M,2026-02,False
2448,Opportunity 1448,Validate,3965990,Damon S,New,Yes,Electronics,Fan E,No,2025-03-26,2025-05-05,2025-06-27,189,149,1M-5M,2025-06,True
2449,Opportunity 1449,Select,22734737,Hayden E,New,No,Software,Fan E,No,2025-06-22,2025-09-06,2025-09-20,101,25,5M-100M,2025-09,False
2450,Opportunity 1450,Decide,1578950,Macon K,Existing,No,Software,Fan C,Yes,2025-09-02,2025-10-19,2026-01-17,29,-18,1M-5M,2026-01,False
2451,Opportunity 1451,Validate,976378,Avram H,Existing,Yes,Software,Fan C,No,2025-06-22,2025-06-30,2025-08-27,101,93,500K-1M,2025-08,True
2452,Opportunity 1452,Discover,61356141,Dexter W,New,Yes,Software,Fan C,No,2025-07-31,2025-09-23,2026-01-11,62,8,5M-100M,2026-01,False
2453,Opportunity 1453,Select,3386248,Macon K,New,Yes,Software,Fan A,No,2025-03-25,2025-04-03,2025-05-01,190,181,1M-5M,2025-05,True
2454,Opportunity 1454,Select,21753946,Macon K,New,No,Software,Fan C,No,2025-06-22,2025-06-25,2025-10-07,101,98,5M-100M,2025-10,True
2455,Opportunity 1455,Validate,2415586,Maya Z,New,Yes,Electronics,Fan D,No,2025-07-02,2025-08-25,2025-10-07,91,37,1M-5M,2025-10,True
2456,Opportunity 1456,Validate,20792548,Ulysses H,Existing,Yes,Software,Fan E,No,2025-05-13,2025-06-03,2025-07-02,141,120,5M-100M,2025-07,True
2457,Opportunity 1457,Decide,67003525,Ulysses H,New,Yes,Software,Fan C,No,2025-09-19,2025-11-06,2026-01-20,12,-36,5M-100M,2026-01,False
2458,Opportunity 1458,Mutual Interest,4720637,Maya Z,New,No,Electronics,Fan E,No,2025-09-26,2025-11-12,2026-01-08,5,-42,1M-5M,2026-01,False
2459,Opportunity 1459,Validate,873157,Evangeline N,New,Yes,Electronics,Fan B,No,2025-07-16,2025-10-12,2026-01-03,77,-11,500K-1M,2026-01,False
2460,Opportunity 1460,Validate,67426771,Avram H,New,No,Software,Fan B,No,2025-01-25,2025-04-03,2025-05-12,249,181,5M-100M,2025-05,True
2461,Opportunity 1461,Commit,27003935,Reece P,Existing,No,Electronics,Fan C,No,2025-05-21,2025-08-13,2025-08-24,133,49,5M-100M,2025-08,True
2462,Opportunity 1462,Discover,5033944,Damon S,Existing,Yes,Electronics,Fan E,Yes,2025-08-11,2025-10-13,2026-02-02,51,-12,5M-100M,2026-02,False
2463,Opportunity 1463,Commit,6841089,Hayden E,New,Yes,Software,Fan B,No,2025-01-20,2025-02-05,2025-04-13,254,238,5M-100M,2025-04,True
2464,Opportunity 1464,Commit,2343643,Damon S,Existing,No,Software,Fan C,No,2025-09-04,2025-11-17,2026-01-11,27,-47,1M-5M,2026-01,False
2465,Opportunity 1465,Select,48852119,Avram H,New,Yes,Software,Fan E,No,2025-07-20,2025-07-25,2025-09-08,73,68,5M-100M,2025-09,True
2466,Opportunity 1466,Mutual Interest,4677813,Damon S,New,No,Software,Fan C,No,2025-04-25,2025-05-06,2025-07-16,159,148,1M-5M,2025-07,True
2467,Opportunity 1467,Discover,1619373,Maya Z,New,Yes,Software,Fan E,No,2025-07-08,2025-08-06,2025-10-28,85,56,1M-5M,2025-10,True
2468,Opportunity 1468,Decide,11482963,Ulysses H,New,Yes,Electronics,Fan B,No,2025-01-26,2025-04-15,2025-07-18,248,169,5M-100M,2025-07,True
2469,Opportunity 1469,Decide,3166014,Damon S,New,No,Software,Fan C,No,2025-02-23,2025-05-04,2025-03-28,220,150,1M-5M,2025-03,True
2470,Opportunity 1470,Validate,2581761,Howard W,New,Yes,Software,Fan B,No,2025-06-19,2025-08-06,2025-09-11,104,56,1M-5M,2025-09,True
2471,Opportunity 1471,Validate,5303518,Macon K,Existing,Yes,Electronics,Fan C,No,2025-01-11,2025-01-26,2025-02-24,263,248,5M-100M,2025-02,True
2472,Opportunity 1472,Decide,9856349,Macon K,New,No,Electronics,Fan A,No,2025-01-27,2025-04-21,2025-04-30,247,163,5M-100M,2025-04,True
2473,Opportunity 1473,Validate,1694110,Dexter W,Existing,Yes,Software,Fan B,Yes,2025-03-24,2025-04-27,2025-08-12,191,157,1M-5M,2025-08,True
2474,Opportunity 1474,Mutual Interest,46836750,Avram H,New,Yes,Software,Fan B,No,2025-02-07,2025-04-08,2025-07-30,236,176,5M-100M,2025-07,True
2475,Opportunity 1475,Commit,20026994,Evangeline N,Existing,Yes,Software,Fan D,No,2025-03-28,2025-05-29,2025-08-22,187,125,5M-100M,2025-08,True
2476,Opportunity 1476,Validate,5731938,Dieter C,Existing,No,Software,Fan B,No,2025-06-05,2025-06-07,2025-07-24,118,116,5M-100M,2025-07,True
2477,Opportunity 1477,Select,3005600,Dieter C,New,No,Software,Fan E,No,2025-07-05,2025-09-23,2025-10-06,88,8,1M-5M,2025-10,False
2478,Opportunity 1478,Validate,7983835,Howard W,Existing,Yes,Software,Fan C,No,2025-07-01,2025-07-20,2025-09-01,92,73,5M-100M,2025-09,True
2479,Opportunity 1479,Discover,26149014,Maya Z,New,No,Electronics,Fan A,No,2025-05-23,2025-07-11,2025-09-10,131,82,5M-100M,2025-09,True
2480,Opportunity 1480,Mutual Interest,21714717,Xena J,Existing,No,Software,Fan E,No,2025-07-25,2025-10-11,2025-12-27,68,-10,5M-100M,2025-12,False
2481,Opportunity 1481,Discover,31648621,Maya Z,New,Yes,Software,Fan E,No,2025-05-22,2025-08-18,2025-08-28,132,44,5M-100M,2025-08,True
2482,Opportunity 1482,Discover,4992997,Macon K,Existing,Yes,Software,Fan E,Yes,2025-07-04,2025-08-01,2025-11-04,89,61,1M-5M,2025-11,True
2483,Opportunity 1483,Select,265691,Evangeline N,Existing,Yes,Software,Fan E,No,2025-08-29,2025-10-16,2025-12-04,33,-15,10K-500K,2025-12,False
2484,Opportunity 1484,Mutual Interest,39720319,Evangeline N,New,Yes,Software,Fan A,No,2025-01-08,2025-02-14,2025-05-04,266,229,5M-100M,2025-05,True
2485,Opportunity 1485,Mutual Interest,7270710,Howard W,New,No,Electronics,Fan D,No,2025-03-13,2025-05-26,2025-05-02,202,128,5M-100M,2025-05,True
2486,Opportunity 1486,Mutual Interest,19764526,Dexter W,Existing,No,Software,Fan B,No,2025-04-05,2025-05-24,2025-07-06,179,130,5M-100M,2025-07,True
2487,Opportunity 1487,Mutual Interest,65862151,Avram H,New,Yes,Software,Fan E,No,2025-06-06,2025-07-24,2025-09-28,117,69,5M-100M,2025-09,True
2488,Opportunity 1488,Mutual Interest,164972666,Reece P,New,Yes,Software,Fan B,Yes,2025-02-10,2025-04-24,2025-07-23,233,160,100M+,2025-07,True
2489,Opportunity 1489,Select,4074319,Ulysses H,New,Yes,Software,Fan B,No,2025-09-26,2025-12-23,2025-11-18,5,-83,1M-5M,2025-11,False
2490,Opportunity 1490,Validate,10435790,Howard W,New,Yes,Software,Fan E,No,2025-06-04,2025-07-03,2025-10-22,119,90,5M-100M,2025-10,True
2491,Opportunity 1491,Discover,45818740,Evangeline N,Existing,Yes,Software,Fan D,No,2025-06-03,2025-08-02,2025-10-05,120,60,5M-100M,2025-10,True
2492,Opportunity 1492,Mutual Interest,3226360,Dieter C,New,Yes,Software,Fan B,No,2025-02-22,2025-03-23,2025-06-14,221,192,1M-5M,2025-06,True
2493,Opportunity 1493,Validate,4419186,Xena J,New,Yes,Software,Fan C,No,2025-06-28,2025-08-25,2025-11-06,95,37,1M-5M,2025-11,True
2494,Opportunity 1494,Validate,4387866,Hayden E,Existing,Yes,Software,Fan B,No,2025-08-28,2025-10-15,2025-12-13,34,-14,1M-5M,2025-12,False
2495,Opportunity 1495,Discover,8591566,Evangeline N,Existing,No,Software,Fan E,No,2025-05-17,2025-06-09,2025-10-17,137,114,5M-100M,2025-10,True
2496,Opportunity 1496,Select,6823284,Dexter W,New,Yes,Software,Fan A,No,2025-09-12,2025-10-09,2026-02-28,19,-8,5M-100M,2026-02,False
2497,Opportunity 1497,Decide,4357659,Dexter W,New,Yes,Software,Fan B,No,2025-08-12,2025-08-19,2026-01-08,50,43,1M-5M,2026-01,True
2498,Opportunity 1498,Decide,2788713,Evangeline N,Existing,Yes,Software,Fan D,No,2025-06-29,2025-08-17,2025-08-12,94,45,1M-5M,2025-08,True
2499,Opportunity 1499,Validate,23542748,Dexter W,Existing,Yes,Software,Fan C,No,2025-07-01,2025-08-24,2025-10-21,92,38,5M-100M,2025-10,True
2500,Opportunity 1500,Commit,44251384,Howard W,New,Yes,Software,Fan C,No,2025-09-16,2025-11-23,2025-10-21,15,-53,5M-100M,2025-10,False
